shipment_id,order_ref,warehouse_id,customer_id,vehicle_id,carrier,ship_date,expected_delivery_date,actual_delivery_date,distance_km,weight_kg,freight_cost_usd,status,origin_city,destination_city
SHP001454,ORD000227,WH009,CUST00179,VEH0053,Delhivery,2026-04-19,2026-04-21,2026-04-21,982.0,1500.1,3180.87,Delivered,Atlanta,West Tristanbury
SHP001376,ORD000612,wh012,CUST00356,VEH0058,XPO Logistics,2026-06-09,2026-06-21,2026-06-21,841.7,2135.7,3017.75,Delivered,Hamburg,Ericastad
SHP001137,ORD000904,WH006,CUST00370,VEH0045,DHL,2026-06-19,2026-06-21,2026-06-21,1236.1,4246.6,2677.54,Delayed,Atlanta,Lake Destinyside
SHP000050,ORD001170,WH001,CUST00504,VEH0050,Delhivery,2026-07-11,2026-07-23,2026-07-23,1703.0,4920.7,1798.05,Cancelled,Chennai,South Elizabeth
SHP000786,ORD000223,WH012,CUST00439,VEH0052,In-house Fleet,2026-04-27,2026-04-30,2026-04-30,1202.5,123.9,1426.09,Cancelled,Hamburg,West Troy
SHP000060,ORD000570,WH014,CUST00303,VEH0022,FedEx,2026-03-19,2026-03-21,2026-03-21,1779.7,4458.6,318.64,In Transit,Atlanta,Lake Johnshire
SHP001218,ORD000355,wh014,CUST00151,VEH0046,Delhivery,2026-02-17,2026-02-27,2026-02-27,1152.7,3719.4,2038.33,Delayed,Atlanta,Cooperhaven
SHP000978,ORD000124,WH006,CUST00084,VEH0042,FedEx,2026-05-12,2026-05-15,2026-05-15,2796.9,230.6,1440.11,Cancelled,Atlanta,North Jeremyburgh
SHP000462,ORD000858,WH012,CUST00319,VEH0009,Delhivery,2026-02-28,2026-03-12,2026-03-12,1278.5,2005.6,562.42,Delivered,Hamburg,Lake Heatherport
SHP001340,ORD001064,wh014,CUST00417,VEH0054,Delhivery,2026-07-23,2026-07-26,2026-07-26,2195.4,2724.9,1214.0,Delivered,Atlanta,Johnton
SHP000535,ORD000558,WH015,CUST00233,VEH0013,BlueDart,2026-03-30,2026-04-05,2026-04-05,108.8,2214.3,134.16,Delivered,Atlanta,Brandonmouth
SHP000629,ORD000623,WH011,CUST00431,VEH0050,FedEx,2026-04-09,2026-04-10,2026-04-10,48.7,2755.4,1131.2,In Transit,Newark,Obrienland
SHP000929,ORD000540,WH014,CUST00175,VEH0003,DHL,2026-07-26,2026-07-29,2026-07-29,2673.4,3840.4,2167.26,Delivered,Atlanta,Garciamouth
SHP001304,ORD001199,WH015,CUST00022,VEH0006,In-house Fleet,2026-03-07,2026-03-19,2026-03-19,2577.6,1070.2,2194.81,Cancelled,Atlanta,Sarafurt
SHP000951,ORD000330,WH008,CUST00496,VEH0051,Delhivery,2026-06-19,2026-06-28,2026-06-28,2111.7,4675.7,630.14,Delivered,Singapore,Jeantown
SHP001021,ORD000208,WH011,CUST00243,VEH0044,BlueDart,2026-04-04,2026-04-10,,1355.6,1232.5,1760.61,In Transit,Newark,North Rachelfort
SHP001330,ORD000656,WH005,CUST00574,VEH0054,Delhivery,2026-04-02,2026-04-12,2026-04-12,2290.9,142.0,1585.27,Cancelled,Rotterdam,Port Jenniferburgh
SHP000402,ORD000544,WH009,CUST00273,VEH0054,FedEx,2026-06-10,2026-06-16,2026-06-16,43.4,4834.7,1380.15,Delayed,Atlanta,Castilloton
SHP001255,ORD000244,wh007,CUST00324,VEH0026,Delhivery,2026-04-23,2026-05-03,2026-05-03,870.3,727.4,504.85,Delayed,Delhi,Sotobury
SHP000372,ORD000750,WH006,CUST00094,VEH0011,In-house Fleet,2026-05-26,2026-06-01,2026-06-01,1009.6,3332.1,923.26,Delayed,Atlanta,New Paul
SHP000400,ORD000713,WH001,CUST00049,VEH0055,In-house Fleet,2026-03-21,2026-03-30,2026-03-30,1105.3,2858.8,3996.52,Delivered,Chennai,New Tonyshire
SHP000985,ORD000784,WH014,CUST00314,VEH0034,In-house Fleet,2026-04-01,2026-04-03,2026-04-03,1837.4,1408.5,1256.23,Out for Delivery,Atlanta,Danieltown
SHP001208,ORD000437,WH003,CUST00289,VEH0026,In-house Fleet,2026-05-03,2026-05-07,2026-05-07,2610.2,91.7,1236.55,Delivered,Columbus,Leonardburgh
SHP001009,ORD001060,WH007,CUST00538,VEH0039,In-house Fleet,2026-02-19,2026-02-25,,1117.9,724.9,2390.08,In Transit,Delhi,New Patrickville
SHP001214,ORD000775,WH015,CUST00148,VEH0049,In-house Fleet,2026-04-29,2026-05-02,2026-05-02,2000.7,4683.5,1274.62,Out for Delivery,Atlanta,Port Jessicashire
SHP000038,ORD000682,wh015,CUST00272,VEH0015,Delhivery,2026-07-19,2026-07-23,2026-07-23,263.7,3931.3,226.33,Delivered,Atlanta,Lindsaystad
SHP000590,ORD000498,WH007,CUST00091,VEH0042,BlueDart,2026-02-20,2026-03-03,2026-03-03,1617.4,355.6,2252.38,Delayed,Delhi,Lawrencechester
SHP000674,ORD000434,WH015,CUST00434,VEH0026,DHL,2026-02-20,2026-02-26,2026-02-26,837.0,1905.2,3098.61,Delivered,Atlanta,South Patrickview
SHP001086,ORD000571,WH013,CUST00285,VEH0006,In-house Fleet,2026-05-30,2026-06-08,2026-06-08,179.5,2709.6,2801.67,In Transit,Chennai,Port Andrew
SHP000107,ORD000154,wh013,CUST00360,VEH0010,FedEx,2026-05-13,2026-05-20,2026-05-20,2798.8,4648.2,290.62,In Transit,Chennai,New Rodney
SHP000323,ORD000579,WH004,CUST00090,VEH0031,Delhivery,2026-06-05,2026-06-14,2026-06-14,527.1,3434.9,529.58,Delivered,Columbus,Port Shannonmouth
SHP000352,ORD000300,WH007,CUST00588,VEH0027,Delhivery,2026-05-27,2026-06-08,2026-06-08,433.9,4127.7,193.86,Delayed,Delhi,Port Kim
SHP000357,ORD000621,WH009,CUST00169,VEH0034,FedEx,2026-07-18,2026-07-20,2026-07-20,1670.1,4496.4,2540.77,Delayed,Atlanta,Davidbury
SHP000836,ORD000840,WH009,CUST00364,VEH0039,Delhivery,2026-07-09,2026-07-12,2026-07-12,1161.4,2807.6,1336.76,Delivered,Atlanta,North Deborahport
SHP000716,ORD000539,WH014,CUST00212,VEH0050,XPO Logistics,2026-06-02,2026-06-12,2026-06-12,2050.3,3997.9,442.84,Delayed,Atlanta,Gonzalezside
SHP000252,ORD000065,WH012,CUST00178,VEH0034,Delhivery,2026-04-17,2026-04-28,2026-04-28,2263.5,3076.0,2634.77,Delivered,Hamburg,East Steven
SHP001189,ORD000208,WH009,CUST00357,VEH0015,In-house Fleet,2026-05-04,2026-05-06,2026-05-06,2234.8,1120.4,3251.78,Out for Delivery,Atlanta,Jasonside
SHP001337,ORD000827,WH001,CUST00065,VEH0050,DHL,2026-06-11,2026-06-17,2026-06-17,1799.1,1924.9,1564.88,Cancelled,Chennai,Boonefort
SHP000848,ORD000017,WH011,CUST00042,VEH0038,BlueDart,2026-07-19,2026-07-30,2026-07-30,2682.1,3388.8,433.65,Cancelled,Newark,Jessicaton
SHP000391,ORD000453,WH001,CUST00154,VEH0035,XPO Logistics,2026-06-17,2026-06-22,2026-06-22,1317.6,2279.5,2580.16,Delivered,Chennai,East Jessicamouth
SHP000444,ORD000067,WH012,CUST00354,VEH0036,XPO Logistics,2026-06-15,2026-06-23,2026-06-23,2624.9,2748.3,1326.06,Out for Delivery,Hamburg,West Aaron
SHP000568,ORD000339,WH001,CUST00032,VEH0022,XPO Logistics,2026-04-23,2026-04-26,2026-04-26,2378.0,3747.1,1156.26,In Transit,Chennai,Ericfurt
SHP000216,ORD001174,WH010,CUST00110,VEH0023,XPO Logistics,2026-05-09,2026-05-19,,1029.6,1769.9,2404.56,In Transit,Newark,South Brendafort
SHP000339,ORD000746,WH006,CUST00015,VEH0049,DHL,2026-03-21,2026-03-23,2026-03-23,1544.7,4898.8,704.95,In Transit,Atlanta,Jonathanstad
SHP000795,ORD000197,WH004,CUST00095,VEH0016,Delhivery,2026-04-11,2026-04-15,2026-04-15,1623.4,604.8,2340.53,Out for Delivery,Columbus,Lake Elizabethberg
SHP001072,ORD000716,WH006,CUST00446,VEH0017,In-house Fleet,2026-06-03,2026-06-11,2026-06-11,1128.3,4858.7,3791.85,Out for Delivery,Atlanta,North Jonathanshire
SHP000910,ORD001145,WH008,CUST00111,VEH0047,In-house Fleet,2026-06-01,2026-06-09,2026-06-09,2286.3,4848.6,3354.07,In Transit,Singapore,Walterchester
SHP000057,ORD001106,WH001,CUST00349,VEH0031,DHL,2026-06-03,2026-06-11,2026-06-11,2700.0,3079.4,643.45,Delivered,Chennai,Coxfurt
SHP000669,ORD000231,WH007,CUST00426,VEH0008,BlueDart,2026-07-13,2026-07-19,2026-07-19,528.9,4104.8,3418.23,Out for Delivery,Delhi,West Christopherstad
SHP000633,ORD001052,WH005,CUST00550,VEH0007,DHL,2026-03-28,2026-04-09,2026-04-09,2290.2,743.2,869.31,Delivered,Rotterdam,Weaverbury
SHP000682,ORD000387,WH012,CUST00224,VEH0037,DHL,2026-06-04,2026-06-07,2026-06-07,1372.9,1549.2,3023.77,Cancelled,Hamburg,Moonborough
SHP000804,ORD000835,WH008,CUST00372,VEH0058,XPO Logistics,2026-08-08,2026-08-11,2026-08-11,1138.4,4088.0,3176.3,In Transit,Singapore,Lake Stephen
SHP000182,ORD000668,WH007,CUST00481,VEH0001,FedEx,2026-05-27,2026-06-08,2026-06-08,1171.6,3297.4,1304.74,Delivered,Delhi,South Melinda
SHP000054,ORD000423,WH012,CUST00208,VEH0009,FedEx,2026-04-18,2026-04-20,2026-04-20,2634.1,3326.0,3228.77,Out for Delivery,Hamburg,North Alicia
SHP001480,ORD000240,WH009,CUST00329,VEH0001,XPO Logistics,2026-07-11,2026-07-22,2026-07-22,1409.6,1814.2,1551.43,In Transit,Atlanta,Port Luke
SHP001413,ORD000145,wh004,CUST00088,VEH0045,XPO Logistics,2026-05-20,2026-05-31,2026-05-31,1718.6,1825.0,3854.59,Delayed,Columbus,West Jason
SHP000347,ORD000669,WH009,CUST00452,VEH0057,In-house Fleet,2026-03-17,2026-03-21,2026-03-21,261.7,6.5,3942.58,Out for Delivery,Atlanta,Sullivanborough
SHP000232,ORD000143,WH003,CUST00319,VEH0017,Delhivery,2026-07-24,2026-07-31,2026-07-31,655.2,1336.7,2700.63,Cancelled,Columbus,New Louis
SHP000152,ORD000882,WH010,CUST00372,VEH0021,XPO Logistics,2026-05-02,2026-05-04,2026-05-04,769.3,837.3,1931.59,Delayed,Newark,Griffinberg
SHP000501,ORD000835,WH015,CUST00062,VEH0030,In-house Fleet,2026-07-31,2026-08-04,2026-08-04,152.3,3060.8,2515.1,Delivered,Atlanta,Laurashire
SHP001291,ORD000694,WH005,CUST00101,VEH0050,DHL,2026-07-11,2026-07-21,2026-07-21,579.7,4302.6,2398.72,Cancelled,Rotterdam,Lake Michaelport
SHP000828,ORD000041,WH014,CUST00253,VEH0055,BlueDart,2026-06-09,2026-06-13,2026-06-13,105.1,883.2,2353.44,In Transit,Atlanta,Brendashire
SHP000231,ORD000580,WH015,CUST00311,VEH0051,Delhivery,2026-05-07,2026-05-13,2026-05-13,1056.8,4366.4,3631.91,Out for Delivery,Atlanta,New Emily
SHP000926,ORD000857,WH015,CUST00377,VEH0038,DHL,2026-05-19,2026-05-22,2026-05-22,-49.0,4454.1,2494.88,Out for Delivery,Atlanta,South Lisamouth
SHP000525,ORD000705,WH001,CUST00190,VEH0014,Delhivery,2026-05-04,2026-05-06,,2504.5,538.3,406.07,In Transit,Chennai,West Michael
SHP001228,ORD000921,WH001,CUST00056,VEH0016,BlueDart,2026-04-02,2026-04-11,,874.8,3693.2,1634.72,In Transit,Chennai,East Alyssa
SHP000022,ORD000582,WH012,CUST00443,VEH0008,DHL,2026-02-18,2026-03-01,2026-03-01,1112.7,2769.6,1315.63,Cancelled,Hamburg,Jessicamouth
SHP000406,ORD000216,WH007,CUST00523,VEH0003,FedEx,2026-04-11,2026-04-21,2026-04-21,2670.0,4450.0,2075.62,Delayed,Delhi,Port Jeremymouth
SHP000258,ORD000843,WH003,CUST00573,VEH0024,BlueDart,2026-03-27,2026-03-31,2026-03-31,866.9,3454.3,3946.73,Delivered,Columbus,New Nicholasmouth
SHP000930,ORD000692,WH009,CUST00005,VEH0015,Delhivery,2026-05-06,2026-05-08,2026-05-08,1181.2,1507.4,2425.97,Delivered,Atlanta,Annettehaven
SHP000701,ORD000318,WH006,CUST00046,VEH0019,XPO Logistics,2026-04-06,2026-04-11,2026-04-11,1260.9,2142.9,1550.89,In Transit,Atlanta,South Davidmouth
SHP000389,ORD000327,WH003,CUST00335,VEH0020,Delhivery,2026-08-06,2026-08-11,2026-08-11,1129.2,1833.4,2309.95,Delivered,Columbus,Martinfort
SHP000695,ORD001109,WH011,CUST00553,VEH0006,XPO Logistics,2026-04-20,2026-04-23,2026-04-23,1807.7,1830.4,3367.19,Delivered,Newark,Tylerside
SHP000526,ORD000468,WH011,CUST00085,VEH0044,Delhivery,2026-04-14,2026-04-21,2026-04-21,744.0,1857.7,2062.38,Delivered,Newark,Hernandezborough
SHP001331,ORD000039,WH002,CUST00493,VEH0012,DHL,2026-04-26,2026-05-05,2026-05-05,942.9,1733.4,292.91,Delivered,Singapore,Joshuatown
SHP000186,ORD000314,WH011,CUST00016,VEH0031,BlueDart,2026-07-12,2026-07-20,2026-07-20,2738.7,2280.7,301.24,In Transit,Newark,West Tonya
SHP000943,ORD001076,WH001,CUST00140,VEH0007,FedEx,2026-03-26,2026-04-04,2026-04-04,2937.4,2145.6,1385.02,Delivered,Chennai,Sanchezstad
SHP000044,ORD000854,WH008,CUST00076,VEH0028,BlueDart,2026-02-19,2026-02-25,2026-02-25,1062.5,1720.8,2537.28,Delivered,Singapore,Lake Matthewport
SHP000474,ORD000355,WH004,CUST00533,VEH0054,In-house Fleet,2026-08-09,2026-08-15,2026-08-15,1160.1,2342.4,3158.55,Delivered,Columbus,Port Pamela
SHP000853,ORD000272,WH014,CUST00318,VEH0007,BlueDart,2026-06-08,2026-06-17,2026-06-17,1614.5,2443.0,979.44,Cancelled,Atlanta,East Micheal
SHP001315,ORD000627,WH010,CUST00528,VEH0028,FedEx,2026-07-27,2026-08-05,2026-08-05,1090.4,1796.1,685.44,Delivered,Newark,Sandrabury
SHP000341,ORD000511,WH010,CUST00287,VEH0028,In-house Fleet,2026-05-30,2026-06-09,2026-06-09,1997.0,463.4,3646.27,Delivered,Newark,Castillomouth
SHP001264,ORD001058,WH005,CUST00326,VEH0010,XPO Logistics,2026-04-24,2026-05-03,,1769.9,1339.5,1410.29,In Transit,Rotterdam,Ashleychester
SHP001155,ORD000559,WH014,CUST00365,VEH0052,Delhivery,2026-04-12,2026-04-18,2026-04-18,56.0,3847.8,3639.19,Delivered,Atlanta,New Elizabeth
SHP001455,ORD000367,WH003,CUST00588,VEH0036,In-house Fleet,2026-08-08,2026-08-13,2026-08-13,866.6,4806.4,3890.87,Delivered,Columbus,Morenostad
SHP000961,ORD000093,WH005,CUST00181,VEH0048,In-house Fleet,2026-03-21,2026-03-29,2026-03-29,855.9,1964.9,3170.78,Delivered,Rotterdam,Lake James
SHP001126,ORD000960,wh009,CUST00332,VEH0050,FedEx,2026-07-22,2026-07-26,2026-07-26,2681.3,1236.3,2466.31,Out for Delivery,Atlanta,Leonardburgh
SHP000316,ORD000005,WH001,CUST00348,VEH0057,FedEx,2026-07-19,2026-07-30,2026-07-30,2527.2,3639.0,1748.28,Cancelled,Chennai,Port Melissa
SHP000330,ORD000868,WH004,CUST00437,VEH0029,FedEx,2026-07-29,2026-07-31,2026-07-31,2930.9,3546.8,790.6,Cancelled,Columbus,Lorraineton
SHP000513,ORD001013,WH004,CUST00232,VEH0035,Delhivery,2026-07-25,2026-08-01,2026-08-01,1609.2,450.2,482.28,Cancelled,Columbus,Joseshire
SHP001498,ORD000258,WH007,CUST00423,VEH0034,XPO Logistics,2026-06-13,2026-06-17,2026-06-17,2205.1,4748.2,3239.03,Delivered,Delhi,Raymondtown
SHP000346,ORD001160,WH011,CUST00467,VEH0047,In-house Fleet,2026-05-15,2026-05-20,2026-05-20,1873.4,4424.0,2338.53,Out for Delivery,Newark,Riveraberg
SHP000833,ORD000139,wh004,CUST00022,VEH0008,FedEx,2026-05-14,2026-05-15,2026-05-15,2172.4,2840.9,2680.95,Delivered,Columbus,Rachelton
SHP000684,ORD000585,WH004,CUST00403,VEH0038,FedEx,2026-07-18,2026-07-27,2026-07-27,2270.8,4547.5,555.62,Delayed,Columbus,Lake Nicoleshire
SHP001003,ORD000935,WH002,CUST00058,VEH0056,XPO Logistics,2026-04-03,2026-04-13,2026-04-13,1302.7,1385.2,1734.63,Delivered,Singapore,Dunnside
SHP001468,ORD000030,WH008,CUST00485,VEH0003,BlueDart,2026-04-03,2026-04-08,2026-04-08,1457.2,3135.4,2426.51,Delivered,Singapore,West Andrew
SHP000773,ORD001117,WH009,CUST00567,VEH0022,In-house Fleet,2026-08-01,2026-08-12,2026-08-12,445.5,2563.3,3576.81,Delivered,Atlanta,New Michael
SHP000067,ORD000202,WH001,CUST00315,VEH0016,Delhivery,2026-03-16,2026-03-24,2026-03-24,1975.1,2962.1,3789.98,Out for Delivery,Chennai,Daniellemouth
SHP000933,ORD000787,WH008,CUST00274,VEH0049,In-house Fleet,2026-02-20,2026-02-23,2026-02-23,2965.4,3709.7,1835.46,Delivered,Singapore,North Katherine
SHP001462,ORD001100,WH011,CUST00458,VEH0022,BlueDart,2026-07-06,2026-07-11,2026-07-11,2106.1,913.9,3270.84,Delayed,Newark,South Erik
SHP001377,ORD001096,WH004,CUST00224,VEH0024,XPO Logistics,2026-04-12,2026-04-18,2026-04-18,2816.3,4573.8,3790.83,Out for Delivery,Columbus,South Richard
SHP000644,ORD000320,WH007,CUST00447,VEH0048,FedEx,2026-06-09,2026-06-11,2026-06-11,1776.6,1447.6,522.47,Delivered,Delhi,South Markborough
SHP001335,ORD000940,WH003,CUST00361,VEH0010,XPO Logistics,2026-08-07,2026-08-10,2026-08-10,569.8,977.0,2988.49,Out for Delivery,Columbus,East Christophermouth
SHP000809,ORD000997,WH015,CUST00534,VEH0027,XPO Logistics,2026-06-09,2026-06-19,2026-06-19,1293.7,2335.1,3915.89,Out for Delivery,Atlanta,East Erika
SHP000646,ORD000874,WH005,CUST00591,VEH0054,XPO Logistics,2026-04-01,2026-04-13,2026-04-13,1195.7,3739.1,2428.7,Delivered,Rotterdam,West Carol
SHP000418,ORD000045,WH012,CUST00099,VEH0057,FedEx,2026-06-12,2026-06-22,2026-06-22,2280.2,4939.6,3236.37,Delivered,Hamburg,West Robert
SHP001288,ORD000184,WH014,CUST00272,VEH0050,XPO Logistics,2026-08-12,2026-08-16,2026-08-16,2821.3,3151.6,3826.54,Out for Delivery,Atlanta,Tatebury
SHP001220,ORD000925,WH005,CUST00556,VEH0020,In-house Fleet,2026-04-12,2026-04-22,2026-04-22,1437.5,1999.3,1069.18,In Transit,Rotterdam,South Kimberlyshire
SHP000542,ORD000599,WH005,CUST00574,VEH0050,XPO Logistics,2026-03-03,2026-03-15,2026-03-15,2868.5,4996.8,213.08,Cancelled,Rotterdam,East Melissa
SHP001370,ORD001151,WH002,CUST00117,VEH0044,FedEx,2026-03-05,2026-03-16,2026-03-16,1400.5,4332.8,2587.68,Delivered,Singapore,Amybury
SHP000314,ORD000295,WH006,CUST00436,VEH0053,BlueDart,2026-06-14,2026-06-23,2026-06-23,1031.3,134.8,2104.84,Out for Delivery,Atlanta,Port Lauraberg
SHP000307,ORD001020,WH013,CUST00328,VEH0043,In-house Fleet,2026-06-29,2026-07-02,2026-07-02,1081.6,3199.8,3742.74,Delivered,Chennai,East Renee
SHP000941,ORD000511,WH012,CUST00334,VEH0006,BlueDart,2026-06-16,2026-06-19,2026-06-19,149.5,466.3,355.15,Cancelled,Hamburg,Port Alexander
SHP000130,ORD000972,WH006,CUST00008,VEH0009,XPO Logistics,2026-04-19,2026-04-22,2026-04-22,2522.3,2553.1,1487.86,Delivered,Atlanta,New Jessicaside
SHP000396,ORD000754,WH012,CUST00017,VEH0016,XPO Logistics,2026-06-18,2026-06-22,2026-06-22,2447.6,744.0,195.38,Delivered,Hamburg,Davidberg
SHP001383,ORD000703,WH011,CUST00018,VEH0057,XPO Logistics,2026-03-21,2026-03-24,,39.8,1974.1,3911.86,In Transit,Newark,Port Alisonmouth
SHP000327,ORD000690,WH011,CUST00459,VEH0008,FedEx,2026-03-14,2026-03-17,2026-03-17,2317.8,914.1,409.61,Delivered,Newark,Port Nancy
SHP000192,ORD000742,WH006,CUST00050,VEH0015,In-house Fleet,2026-03-15,2026-03-21,2026-03-21,2327.8,2949.0,3258.66,Delayed,Atlanta,East Jacobfort
SHP000723,ORD000451,wh004,CUST00157,VEH0002,In-house Fleet,2026-05-11,2026-05-14,2026-05-14,2545.8,4135.8,349.98,Delivered,Columbus,Port David
SHP001132,ORD000420,WH013,CUST00342,VEH0039,In-house Fleet,2026-03-26,2026-04-01,2026-04-01,2601.8,2582.2,2748.21,Delivered,Chennai,Mitchellhaven
SHP001065,ORD000092,WH014,CUST00534,VEH0060,FedEx,2026-06-09,2026-06-21,2026-06-21,1333.8,2473.5,3205.64,Delivered,Atlanta,Luisport
SHP000994,ORD000758,WH012,CUST00269,VEH0024,DHL,2026-03-06,2026-03-13,2026-03-13,2508.1,3527.6,3322.02,Delivered,Hamburg,Morganton
SHP000921,ORD000412,WH006,CUST00332,VEH0039,XPO Logistics,2026-02-26,2026-02-28,2026-02-28,1724.2,2840.0,2743.82,Delivered,Atlanta,North Tylerchester
SHP000496,ORD000107,WH012,CUST00272,VEH0010,FedEx,2026-04-03,2026-04-04,2026-04-04,2593.2,937.4,1937.91,Delivered,Hamburg,Port David
SHP001033,ORD000977,WH001,CUST00165,VEH0026,FedEx,2026-04-09,2026-04-18,2026-04-18,2507.5,1216.3,3062.55,Cancelled,Chennai,New Lucas
SHP000868,ORD000045,WH007,CUST00313,VEH0006,XPO Logistics,2026-02-16,2026-02-27,2026-02-27,2038.0,2375.4,83.41,Delivered,Delhi,Port Kevinstad
SHP000385,ORD000870,WH014,CUST00574,VEH0034,FedEx,2026-08-04,2026-08-13,2026-08-13,1642.5,1361.8,830.34,Delivered,Atlanta,Lake Thomas
SHP001104,ORD000418,WH004,CUST00277,VEH0019,Delhivery,2026-07-24,2026-08-02,2026-08-02,536.8,352.9,2118.9,In Transit,Columbus,East Michelleberg
SHP000653,ORD000933,WH007,CUST00044,VEH0025,XPO Logistics,2026-03-24,2026-04-05,2026-04-05,836.9,764.0,2417.66,Delivered,Delhi,New Danielfort
SHP001239,ORD000374,WH014,CUST00359,VEH0030,Delhivery,2026-07-09,2026-07-15,2026-07-15,873.0,2662.0,206.48,Delivered,Atlanta,Shaneborough
SHP000398,ORD000371,WH014,CUST00594,VEH0041,FedEx,2026-08-10,2026-08-21,2026-08-21,1775.0,501.2,2875.82,In Transit,Atlanta,Williamsside
SHP000947,ORD000332,WH010,CUST00371,VEH0029,XPO Logistics,2026-07-28,2026-08-06,2026-08-06,1545.4,1026.1,1900.92,Delayed,Newark,South Holly
SHP001117,ORD000911,WH013,CUST00208,VEH0003,FedEx,2026-07-11,2026-07-22,2026-07-22,1402.8,1478.6,3670.77,Delivered,Chennai,Richardchester
SHP001486,ORD000671,WH012,CUST00091,VEH0039,DHL,2026-07-13,2026-07-23,2026-07-23,268.5,2676.9,281.13,Delivered,Hamburg,Watkinsborough
SHP000725,ORD000563,WH003,CUST00036,VEH0032,DHL,2026-03-06,2026-03-16,2026-03-16,771.5,3696.4,2066.9,Delivered,Columbus,Lake Kylie
SHP000533,ORD001097,WH006,CUST00325,VEH0012,XPO Logistics,2026-06-18,2026-06-25,2026-06-25,1785.9,4369.4,1541.21,Delivered,Atlanta,Lake Linda
SHP000763,ORD000754,WH015,CUST00072,VEH0040,FedEx,2026-03-03,2026-03-04,2026-03-04,2020.4,4486.6,2690.2,Out for Delivery,Atlanta,Port Veronica
SHP000162,ORD000343,WH011,CUST00302,VEH0038,Delhivery,2026-07-19,2026-07-30,2026-07-30,1013.6,2910.5,3306.66,Delivered,Newark,Jessicastad
SHP001247,ORD000195,WH012,CUST00095,VEH0042,BlueDart,2026-06-25,2026-07-05,2026-07-05,2095.6,2666.9,1253.24,Out for Delivery,Hamburg,Port Kimberly
SHP000937,ORD000925,WH006,CUST00053,VEH0007,FedEx,2026-03-03,2026-03-06,2026-03-06,879.1,4087.8,1140.95,Out for Delivery,Atlanta,Lake Brandonhaven
SHP001040,ORD000453,WH008,CUST00343,VEH0019,Delhivery,2026-03-03,2026-03-13,2026-03-13,1316.7,1496.6,1810.68,Delivered,Singapore,New Russellland
SHP001074,ORD000950,wh006,CUST00365,VEH0037,FedEx,2026-02-23,2026-03-02,2026-03-02,1146.5,3884.8,3260.79,Delayed,Atlanta,East Adam
SHP001271,ORD000882,WH006,CUST00089,VEH0055,In-house Fleet,2026-03-28,2026-04-02,2026-04-02,2423.3,2778.6,2077.2,In Transit,Atlanta,West Peterfort
SHP000021,ORD000656,WH012,CUST00364,VEH0008,FedEx,2026-05-28,2026-06-04,,134.8,2923.4,1558.0,In Transit,Hamburg,South Brian
SHP000570,ORD000366,WH012,CUST00043,VEH0026,BlueDart,2026-08-10,2026-08-21,2026-08-21,2699.8,1342.4,173.85,Out for Delivery,Hamburg,Annastad
SHP000654,ORD000895,WH014,CUST00195,VEH0011,Delhivery,2026-08-08,2026-08-15,2026-08-15,1738.9,1977.8,2387.42,Out for Delivery,Atlanta,West Craigborough
SHP000697,ORD000683,WH003,CUST00271,VEH0006,In-house Fleet,2026-06-27,2026-07-08,2026-07-08,237.2,528.4,3041.97,Delivered,Columbus,Joshuahaven
SHP000482,ORD000397,WH006,CUST00229,VEH0057,DHL,2026-07-11,2026-07-12,2026-07-12,672.6,389.9,3494.15,Cancelled,Atlanta,South Josephville
SHP000034,ORD000563,WH001,CUST00139,VEH0029,FedEx,2026-03-15,2026-03-23,2026-03-23,735.8,2632.8,3303.23,Out for Delivery,Chennai,North Carrie
SHP001050,ORD000629,wh014,CUST00436,VEH0013,Delhivery,2026-05-12,2026-05-18,2026-05-18,2723.5,2115.3,3588.78,Delayed,Atlanta,West Joseph
SHP000048,ORD000966,WH007,CUST00237,VEH0034,BlueDart,2026-05-09,2026-05-21,2026-05-21,788.3,2566.8,2761.1,Delivered,Delhi,West Joseph
SHP000030,ORD001045,WH009,CUST00416,VEH0045,DHL,2026-05-12,2026-05-16,,1040.4,4188.3,800.6,In Transit,Atlanta,North Angela
SHP001006,ORD000387,WH007,CUST00453,VEH0003,DHL,2026-04-14,2026-04-24,2026-04-24,1811.3,4579.7,1153.08,Delayed,Delhi,East Marcus
SHP001107,ORD000597,wh014,CUST00063,VEH0049,Delhivery,2026-08-06,2026-08-09,2026-08-09,1567.5,2071.6,2185.47,Delivered,Atlanta,Luistown
SHP001139,ORD000525,WH014,CUST00541,VEH0015,In-house Fleet,2026-02-28,2026-03-04,2026-03-04,127.9,3282.1,2573.49,Delivered,Atlanta,Port Gabrielle
SHP001278,ORD000286,WH007,CUST00200,VEH0055,DHL,2026-06-19,2026-06-26,2026-06-26,2180.4,4544.8,2714.69,Out for Delivery,Delhi,Nicoleside
SHP000511,ORD000921,WH014,CUST00352,VEH0057,DHL,2026-07-12,2026-07-14,2026-07-14,2379.6,3217.2,662.88,Delivered,Atlanta,East Yolanda
SHP000531,ORD000736,WH015,CUST00139,VEH0030,BlueDart,2026-04-09,2026-04-12,2026-04-12,1825.9,1813.1,587.54,Cancelled,Atlanta,North Marcusstad
SHP000923,ORD000905,WH007,CUST00539,VEH0005,BlueDart,2026-02-21,2026-02-22,2026-02-22,2370.8,3887.0,1207.99,Delivered,Delhi,Christineborough
