gps_ping_id,vehicle_id,timestamp,latitude,longitude,speed_kmph,heading_deg,ignition_status,fuel_level_pct
GPS0002091,VEH0006,2026-04-02 16:50:00,-52.074262,140.961921,69.7,22,ON,9.3
GPS0000913,VEH0022,2026-02-18 05:01:00,-20.898386,82.639662,116.2,308,OFF,87.5
GPS0001388,VEH0059,2026-05-02 13:31:00,-45.784484,-38.827275,10.3,347,ON,65.9
GPS0001657,VEH0040,2026-04-12 09:32:00,-19.452034,-106.080354,81.3,323,OFF,67.5
GPS0001709,VEH0053,2026-05-18 00:36:00,21.713195,-34.634769,32.5,85,ON,32.5
GPS0001923,VEH0007,2026-03-19 17:49:00,-75.237158,-95.891241,,33,OFF,34.2
GPS0000982,VEH0026,2026-04-04 21:04:00,-4.415764,-74.466826,67.5,76,ON,52.2
GPS0000381,VEH0047,2026-01-20 09:35:00,-31.241802,69.395375,5.1,211,ON,86.6
GPS0001654,VEH0024,2026-04-01 07:20:00,-52.446116,-49.159654,2.8,189,OFF,88.9
GPS0002423,VEH0044,2026-06-16 23:54:00,-36.648196,133.488864,74.6,336,ON,68.5
GPS0001039,VEH0007,2026-04-16 10:19:00,-54.761519,38.372142,28.1,342,ON,16.3
GPS0000510,VEH0030,2026-02-04 12:00:00,83.210893,177.656385,114.6,325,OFF,1.8
GPS0001092,VEH0018,2026-03-07 23:57:00,-34.365495,-26.583008,89.8,288,ON,28.6
GPS0000022,VEH0037,2026-05-15 19:09:00,89.601901,-102.544061,96.4,293,ON,68.4
GPS0001900,VEH0029,2026-03-01 14:08:00,-35.029073,-8.57974,113.6,45,ON,95.4
GPS0001555,VEH0023,2026-04-27 10:17:00,2.169393,-163.254853,41.6,309,OFF,27.1
GPS0001858,VEH0048,2026-01-02 06:05:00,-72.048681,160.188309,12.2,36,ON,73.3
GPS0000188,VEH0017,2026-05-01 11:23:00,9.045342,-164.532361,89.8,47,OFF,22.4
GPS0002490,VEH0058,2026-07-02 17:31:00,35.285507,6.201338,7.9,0,ON,22.7
GPS0001015,VEH0020,2026-07-06 20:39:00,19.269771,58.38377,88.9,105,ON,62.8
GPS0001806,VEH0021,2026-04-03 07:51:00,-19.375978,-124.255888,68.9,194,ON,39.6
GPS0000394,VEH0048,2026-01-31 15:30:00,24.480601,-120.543879,34.5,65,OFF,22.4
GPS0000171,VEH0050,2026-05-08 08:37:00,58.693762,107.249778,30.9,149,OFF,92.0
GPS0001883,VEH0024,2026-04-07 11:23:00,-18.249457,127.020196,101.8,298,OFF,21.3
GPS0002021,VEH0040,2026-06-16 02:14:00,-61.071229,-17.498283,72.9,166,OFF,71.0
GPS0001372,VEH0042,2026-02-20 08:53:00,49.855514,61.99716,15.2,207,OFF,34.7
GPS0000075,VEH0043,2026-06-21 00:58:00,93.399455,177.303162,25.5,309,ON,31.5
GPS0001354,VEH0032,2026-07-08 18:17:00,-65.680529,-116.415642,62.6,117,ON,51.0
GPS0001159,VEH0037,2026-03-17 09:30:00,24.692861,-172.297169,9.8,57,OFF,47.2
GPS0001909,VEH0018,2026-04-14 19:17:00,-26.390736,-90.744259,28.0,243,ON,18.5
GPS0000010,VEH0038,2026-02-10 18:10:00,-82.130569,132.573764,31.4,169,ON,93.3
GPS0001525,VEH0008,2026-07-17 04:30:00,72.051229,172.676055,72.8,77,OFF,95.0
GPS0001960,VEH0028,2026-02-04 22:50:00,-62.609489,93.992534,99.3,331,OFF,0.6
GPS0000011,VEH0032,2026-07-01 16:11:00,7.795782,-150.753506,1.3,97,OFF,6.4
GPS0002467,VEH0028,2026-03-28 22:54:00,-14.777517,-154.354218,61.3,246,ON,92.6
GPS0001966,VEH0041,2026-07-10 21:00:00,-70.984533,99.589663,92.6,68,OFF,97.1
GPS0000827,VEH0042,2026-06-22 01:39:00,9.449067,65.237739,12.9,346,OFF,70.8
GPS0001239,VEH0018,2026-01-14 15:51:00,49.004367,-176.272713,81.4,336,ON,71.5
GPS0002035,VEH0045,2026-05-24 10:43:00,-79.050618,-134.308749,40.5,112,ON,61.8
GPS0001765,VEH0001,2026-05-17 03:05:00,-15.194079,14.360919,31.5,163,OFF,76.4
GPS0000285,VEH0055,2026-02-10 08:07:00,58.01923,130.460202,5.2,197,ON,99.9
GPS0001852,VEH0013,2026-05-22 19:58:00,-64.0626,51.505626,111.3,90,ON,33.0
GPS0000617,VEH0005,2026-02-09 09:39:00,-16.26197,-55.505834,28.3,311,ON,97.0
GPS0001395,VEH0002,2026-02-07 05:39:00,27.479471,29.029107,61.3,270,ON,64.7
GPS0001650,VEH0031,2026-06-25 20:13:00,19.567026,-93.352249,55.9,10,ON,40.0
GPS0002453,VEH0026,2026-05-13 12:10:00,-21.457663,34.185841,91.2,325,ON,80.7
GPS0002277,VEH0034,2026-01-04 20:04:00,56.922187,27.546739,73.9,89,ON,27.2
GPS0001150,VEH0011,2026-06-07 16:49:00,52.149437,41.624003,22.3,93,OFF,81.6
GPS0002436,VEH0044,2026-07-04 09:37:00,23.397239,-145.419429,1.7,229,OFF,14.5
GPS0002196,VEH0010,2026-03-14 02:17:00,31.051713,2.8395,30.4,22,ON,8.1
GPS0002229,VEH0030,2026-05-27 06:21:00,43.915491,132.050334,110.6,341,OFF,60.3
GPS0001441,VEH0030,2026-01-31 20:19:00,-11.406786,-104.711768,104.1,37,OFF,32.0
GPS0000474,VEH0054,2026-02-12 14:23:00,-7.628353,135.187177,53.0,85,OFF,21.9
GPS0001566,VEH0002,2026-03-04 20:18:00,29.651599,-60.762987,21.4,347,OFF,94.3
GPS0000140,VEH0002,2026-03-10 14:12:00,86.950332,-104.853157,5.9,12,OFF,3.5
GPS0002345,VEH0053,2026-07-14 14:21:00,-88.008946,28.769997,60.6,232,ON,76.2
GPS0001498,VEH0059,2026-01-18 05:34:00,-40.710625,143.538822,22.7,128,ON,63.9
GPS0001190,VEH0042,2026-05-04 16:18:00,-8.18331,-72.630154,60.7,102,ON,68.9
GPS0001251,VEH0027,2026-04-27 05:44:00,-20.428554,-18.017718,69.1,308,OFF,30.1
GPS0002254,VEH0001,2026-04-02 09:55:00,28.80673,114.542164,2.8,347,OFF,31.5
GPS0000192,VEH0029,2026-04-03 03:28:00,67.770375,58.136102,117.2,341,ON,78.3
GPS0001331,VEH0057,2026-06-23 23:56:00,71.490544,-72.064095,40.2,297,OFF,70.7
GPS0001834,VEH0021,2026-04-04 12:52:00,-63.025116,88.92363,67.3,341,ON,87.5
GPS0001257,VEH0041,2026-07-01 11:51:00,-14.244974,-105.601669,88.0,43,ON,75.7
GPS0000056,VEH0040,2026-03-08 19:55:00,23.050605,163.101367,111.0,250,OFF,18.4
GPS0000483,VEH0002,2026-03-19 20:48:00,-12.246779,19.668703,14.8,55,ON,83.9
GPS0000044,VEH0005,2026-05-17 16:38:00,6.325112,125.818327,42.1,335,OFF,94.7
GPS0001508,VEH0026,2026-06-21 23:02:00,-18.825801,-20.187615,0.5,198,OFF,54.8
GPS0000797,VEH0050,2026-03-20 19:45:00,-1.253296,-139.962675,44.4,322,ON,54.4
GPS0001544,VEH0012,2026-05-20 04:41:00,43.626596,-123.833214,115.3,95,OFF,96.6
GPS0000321,VEH0021,2026-06-15 13:08:00,-27.793584,-79.940966,48.0,324,OFF,7.8
GPS0001342,VEH0031,2026-04-21 08:10:00,-0.148064,85.010317,44.5,219,ON,36.5
GPS0002355,VEH0015,2026-05-17 21:18:00,-6.946678,65.663706,,270,OFF,83.1
GPS0000755,VEH0003,2026-07-02 11:49:00,-77.475578,-24.920321,87.5,349,ON,15.3
GPS0001042,VEH0025,2026-01-29 04:37:00,-84.609956,129.648981,116.1,131,ON,31.8
GPS0001248,VEH0037,2026-07-11 21:40:00,-69.571517,69.647238,115.1,117,ON,58.8
GPS0000431,VEH0024,2026-02-06 20:21:00,-69.910333,-153.472105,54.3,171,ON,12.9
GPS0000210,VEH0034,2026-06-21 01:57:00,-5.699544,-42.328017,102.7,75,ON,6.1
GPS0001170,VEH0031,2026-05-10 04:52:00,15.886492,-170.947606,38.1,84,ON,93.7
GPS0001438,VEH0040,2026-07-07 01:44:00,83.758113,-173.676855,103.4,276,ON,60.0
GPS0002038,VEH0015,2026-02-10 17:30:00,25.187103,70.074556,33.0,66,OFF,98.5
GPS0000395,VEH0035,2026-02-21 18:33:00,62.224838,-167.764406,96.7,184,ON,23.9
GPS0000208,VEH0059,2026-03-24 06:47:00,-18.571716,78.717587,33.0,241,OFF,76.3
GPS0000238,VEH0059,2026-04-16 21:12:00,-56.670036,74.98944,81.5,41,ON,58.6
GPS0001004,VEH0025,2026-04-27 09:23:00,45.302922,109.540525,99.3,38,OFF,77.6
GPS0002374,VEH0001,2026-05-10 06:07:00,-51.492136,40.300473,100.3,203,ON,34.6
GPS0000346,VEH0047,2026-07-13 20:32:00,-4.765673,-38.643073,13.1,175,OFF,70.0
GPS0000963,VEH0038,2026-05-04 10:28:00,58.228829,127.330428,35.9,126,OFF,74.0
GPS0001792,VEH0029,2026-05-11 00:53:00,27.408848,54.940743,103.6,100,ON,83.7
GPS0002127,VEH0057,2026-01-04 10:46:00,76.427164,-10.989175,98.7,88,ON,38.3
GPS0001829,VEH0060,2026-04-20 05:04:00,69.229435,-132.065632,75.7,45,ON,46.9
GPS0001365,VEH0054,2026-01-15 13:22:00,-55.108636,139.500843,2.0,29,OFF,38.6
GPS0001674,VEH0025,2026-06-04 15:17:00,-39.336158,47.947822,23.1,314,ON,61.1
GPS0000458,VEH0027,2026-02-06 04:41:00,-83.219824,-146.938593,46.9,22,OFF,66.2
GPS0001200,VEH0012,2026-04-29 18:29:00,-26.98613,73.779556,19.4,318,ON,85.2
GPS0001574,VEH0032,2026-04-04 02:57:00,-30.591823,-84.774761,115.9,322,OFF,92.7
GPS0000301,VEH0020,2026-06-04 18:23:00,52.807759,-157.522832,90.9,150,ON,9.5
GPS0001856,VEH0047,2026-06-19 15:28:00,-42.640964,-114.703395,30.7,274,OFF,62.8
GPS0000460,VEH0045,2026-01-25 20:48:00,6.85627,-106.465317,19.9,108,OFF,61.0
GPS0000943,VEH0011,2026-03-01 16:45:00,10.304284,59.879425,38.2,155,OFF,42.9
GPS0001795,VEH0013,2026-06-22 08:25:00,-5.58828,-71.423977,88.0,239,ON,25.8
GPS0001700,VEH0017,2026-01-18 22:51:00,-24.584966,87.620933,30.1,235,ON,7.4
GPS0001260,VEH0013,2026-05-16 14:54:00,44.376058,-121.377199,116.4,0,OFF,81.3
GPS0002464,VEH0041,2026-07-18 04:53:00,18.913172,162.314053,29.8,105,ON,71.9
GPS0000475,VEH0019,2026-05-29 20:42:00,-21.693538,55.901103,0.2,315,ON,42.0
GPS0002203,VEH0019,2026-01-23 03:59:00,29.046864,158.761531,94.9,103,ON,9.1
GPS0001768,VEH0018,2026-04-12 10:54:00,-88.380262,-63.966891,115.2,113,ON,51.3
GPS0001109,VEH0034,2026-05-31 20:37:00,-84.084712,130.859865,32.4,306,ON,21.3
GPS0000464,VEH0015,2026-01-08 02:51:00,116.391244,-65.540912,91.0,159,OFF,2.8
GPS0000006,VEH0031,2026-05-03 22:57:00,21.560921,50.268813,47.2,258,ON,51.7
GPS0000842,VEH0004,2026-02-07 22:29:00,-39.613927,-66.629518,80.5,250,OFF,32.9
GPS0000327,VEH0026,2026-02-17 08:39:00,52.251742,52.328859,62.3,290,OFF,84.9
GPS0001774,VEH0010,2026-06-02 00:07:00,-30.27402,-94.90123,24.5,303,ON,68.2
GPS0001819,VEH0039,2026-05-08 04:39:00,12.662885,-8.86862,64.6,204,OFF,34.9
GPS0001749,VEH0036,2026-05-17 22:27:00,-13.382607,-75.168303,112.2,257,OFF,17.1
GPS0002182,VEH0024,2026-03-09 16:26:00,-53.097056,90.683495,100.9,69,ON,44.4
GPS0001465,VEH0002,2026-05-30 02:59:00,37.981135,-177.038089,18.7,56,OFF,96.9
GPS0000893,VEH0002,2026-06-05 06:03:00,-30.86669,63.50322,50.8,275,ON,58.5
GPS0001084,VEH0020,2026-05-03 04:13:00,37.44807,81.555468,43.1,114,OFF,20.8
GPS0000014,VEH0038,2026-07-07 09:43:00,78.793807,-38.569274,42.9,37,ON,16.4
GPS0001154,VEH0042,2026-02-04 21:28:00,-64.352581,80.609115,47.2,345,ON,60.3
GPS0000695,VEH0009,2026-07-13 15:52:00,23.034138,65.891963,92.6,21,OFF,1.9
GPS0000388,VEH0026,2026-02-11 13:29:00,21.542962,-141.142605,71.7,315,OFF,6.2
GPS0000524,VEH0047,2026-03-14 10:59:00,-11.83011,-9.401038,106.1,110,ON,98.7
GPS0002005,VEH0012,2026-06-14 06:07:00,-41.272666,-157.945211,75.2,222,ON,80.6
GPS0002139,VEH0016,2026-07-02 11:52:00,74.801092,-17.173066,21.5,115,OFF,92.2
GPS0001051,VEH0035,2026-06-19 22:45:00,-81.686162,-20.840308,58.3,196,ON,63.9
GPS0001286,VEH0056,2026-05-02 03:42:00,-83.117134,115.76249,91.0,101,ON,61.7
GPS0000604,VEH0050,2026-06-19 23:55:00,43.734181,48.940127,24.1,279,OFF,41.4
GPS0000843,VEH0055,2026-04-25 14:20:00,68.582349,39.165858,8.0,36,ON,86.3
GPS0000323,VEH0052,2026-06-11 16:19:00,-25.346288,98.742632,34.6,331,OFF,58.4
GPS0002217,VEH0059,2026-04-16 18:59:00,67.40633,63.521302,16.8,0,OFF,1.7
GPS0002435,VEH0002,2026-03-21 22:59:00,113.641733,-26.554589,20.1,266,OFF,88.6
GPS0001014,VEH0020,2026-02-07 23:24:00,-46.522734,-92.411281,81.8,64,OFF,99.3
GPS0002143,VEH0050,2026-03-17 22:54:00,-84.242147,-63.865672,53.6,19,ON,29.1
GPS0002260,VEH0028,2026-07-16 13:42:00,-21.590664,116.857499,102.0,128,ON,91.1
GPS0001757,VEH0025,2026-03-16 02:06:00,-8.358729,127.717372,76.6,207,OFF,30.0
GPS0002500,VEH0058,2026-04-07 08:41:00,49.793852,141.318695,25.2,102,OFF,84.0
GPS0001811,VEH0034,2026-02-19 04:04:00,-83.961366,154.962853,91.2,155,ON,91.2
GPS0000555,VEH0026,2026-01-22 04:29:00,-30.009275,130.64573,42.4,330,ON,72.3
GPS0001281,VEH0052,2026-05-31 12:59:00,40.778991,-165.035885,94.0,94,OFF,94.1
GPS0001585,VEH0056,2026-02-23 15:48:00,-36.077739,-56.159838,68.4,310,ON,39.3
GPS0000831,VEH0008,2026-05-20 01:05:00,40.31087,138.512708,118.5,50,OFF,16.5
GPS0001102,VEH0055,2026-01-07 17:41:00,-40.921987,-106.155023,119.6,137,ON,83.3
GPS0000456,VEH0031,2026-06-04 03:47:00,65.679741,148.262449,25.5,343,ON,32.8
GPS0000308,VEH0034,2026-07-10 00:38:00,-86.147371,74.567377,29.7,270,ON,56.9
GPS0000073,VEH0057,2026-03-16 08:25:00,-79.444462,-114.330068,93.6,255,ON,37.8
GPS0000258,VEH0022,2026-02-21 20:10:00,-33.198972,-111.839826,50.4,104,ON,55.5
GPS0002083,VEH0003,2026-03-02 09:33:00,-73.454625,-91.495197,105.5,340,ON,38.8
GPS0000003,VEH0006,2026-01-08 06:01:00,-36.706579,-128.262856,51.8,269,OFF,99.1
GPS0001303,VEH0036,2026-01-25 23:20:00,51.310885,125.655124,84.9,107,OFF,43.3
GPS0000329,VEH0003,2026-02-11 13:23:00,-76.68785,-121.911206,79.9,78,ON,29.6
GPS0002204,VEH0039,2026-01-27 06:29:00,-51.267836,-87.202651,92.6,2,OFF,66.5
GPS0001705,VEH0008,2026-01-23 06:57:00,16.0957,126.25756,9.0,314,OFF,35.0
GPS0001948,VEH0024,2026-07-18 13:18:00,-19.179745,34.313331,67.3,272,ON,29.3
GPS0001392,VEH0007,2026-05-31 16:58:00,-68.440374,40.51213,67.0,342,ON,82.9
GPS0002410,VEH0056,2026-01-18 23:44:00,1.823533,125.056804,61.8,16,OFF,6.8
GPS0001719,VEH0024,2026-01-28 03:35:00,29.210113,149.073753,91.1,334,OFF,19.8
GPS0000930,VEH0043,2026-07-15 17:46:00,-61.534404,-78.212007,49.9,226,OFF,28.7
GPS0002212,VEH0051,2026-06-26 00:43:00,-16.979687,-59.069734,95.1,37,OFF,95.2
GPS0002420,VEH0026,2026-02-05 21:44:00,-34.821088,99.407045,11.7,135,ON,92.5
GPS0000480,VEH0021,2026-03-14 12:11:00,-79.544813,123.795094,2.7,254,OFF,89.7
GPS0002393,VEH0048,2026-03-18 06:08:00,19.304447,11.049846,23.2,103,OFF,23.0
GPS0002472,VEH0040,2026-04-20 11:19:00,22.670927,-71.946271,84.9,94,ON,30.7
GPS0002124,VEH0034,2026-01-02 23:25:00,72.17615,-118.515176,113.9,185,OFF,36.0
GPS0000910,VEH0013,2026-03-10 07:20:00,67.04649,144.140744,65.2,170,OFF,64.0
GPS0001610,VEH0008,2026-05-14 12:57:00,38.71603,41.630022,82.3,353,ON,25.2
GPS0000118,VEH0052,2026-05-07 15:39:00,-83.754691,-129.260687,4.9,39,OFF,6.9
GPS0001558,VEH0010,2026-07-18 23:41:00,65.492562,16.210373,7.2,299,OFF,74.0
GPS0001936,VEH0009,2026-01-08 10:00:00,-59.26615,-144.475977,15.3,49,OFF,56.2
GPS0002318,VEH0036,2026-05-04 21:58:00,-71.87347,-108.479288,95.8,138,ON,48.2
GPS0002456,VEH0033,2026-02-18 14:52:00,-51.030442,-106.361428,84.2,27,OFF,91.0
GPS0001030,VEH0005,2026-05-06 13:08:00,-27.414687,53.589429,27.1,257,ON,76.8
GPS0001235,VEH0029,2026-02-18 21:07:00,-42.510057,46.415714,73.5,80,ON,86.1
GPS0000467,VEH0047,2026-04-09 23:07:00,15.568746,-63.923535,49.1,48,OFF,1.2
GPS0000218,VEH0016,2026-03-23 20:23:00,-80.66881,-78.67179,20.9,60,ON,90.2
GPS0002063,VEH0047,2026-04-18 16:20:00,13.228617,-115.530071,77.6,41,ON,22.1
GPS0001771,VEH0038,2026-02-12 22:09:00,68.582437,165.621047,6.6,227,ON,69.8
GPS0000446,VEH0011,2026-02-05 21:16:00,33.435393,97.325569,9.4,328,OFF,57.4
GPS0002458,VEH0058,2026-07-08 05:26:00,31.71312,-122.622707,10.3,84,OFF,33.3
GPS0001036,VEH0031,2026-01-23 16:37:00,-21.928497,141.69029,12.6,227,OFF,60.1
GPS0001199,VEH0050,2026-02-12 05:12:00,13.121937,-26.736934,111.0,328,ON,92.6
GPS0001357,VEH0006,2026-04-14 11:47:00,57.651519,-60.641659,38.0,349,ON,69.6
GPS0000777,VEH0057,2026-05-14 09:31:00,5.618175,-135.561347,0.0,299,OFF,21.1
GPS0000605,VEH0028,2026-01-23 20:06:00,-51.293487,-119.672717,82.6,354,OFF,39.0
GPS0000569,VEH0028,2026-01-09 01:24:00,54.909688,-174.490993,117.1,192,OFF,10.7
GPS0002020,VEH0022,2026-06-17 01:18:00,-72.013778,178.469819,88.5,232,ON,35.3
GPS0001812,VEH0029,2026-06-23 08:05:00,77.727602,-85.663145,68.4,83,OFF,37.2
GPS0002491,VEH0017,2026-02-18 09:46:00,-75.640166,-164.1618,11.7,6,ON,35.7
GPS0001079,VEH0040,2026-03-15 01:23:00,-3.666287,41.582734,22.3,239,OFF,10.7
GPS0001093,VEH0031,2026-05-30 01:30:00,54.211982,-6.817177,65.2,278,OFF,56.0
GPS0001258,VEH0042,2026-05-25 10:26:00,-29.448456,-168.39613,,295,ON,74.3
GPS0000085,VEH0027,2026-04-07 01:31:00,77.578811,141.335927,86.6,58,OFF,96.4
GPS0001666,VEH0039,2026-05-14 17:03:00,43.508806,27.936119,100.4,141,OFF,97.0
GPS0002014,VEH0026,2026-01-28 07:30:00,-25.844479,36.726674,75.5,145,ON,28.9
GPS0002270,VEH0019,2026-05-26 14:25:00,76.650582,-134.527203,94.7,57,OFF,18.5
GPS0002324,VEH0010,2026-07-11 23:40:00,-55.813976,-97.68996,54.4,30,ON,99.4
GPS0001849,VEH0015,2026-06-16 06:09:00,78.1293,26.081743,70.2,186,OFF,98.7
GPS0001212,VEH0002,2026-01-19 02:10:00,-34.656382,103.576286,89.3,207,ON,26.4
GPS0000756,VEH0032,2026-03-20 00:15:00,58.408867,-179.280472,49.4,253,OFF,91.9
GPS0002376,VEH0051,2026-03-27 05:48:00,42.012046,-169.537058,80.5,269,ON,97.5
GPS0000152,VEH0008,2026-01-19 11:51:00,56.01066,26.670185,99.1,215,OFF,85.5
GPS0000512,VEH0057,2026-01-07 18:31:00,-66.660466,0.287775,108.1,87,ON,87.1
GPS0001864,VEH0001,2026-04-24 05:38:00,56.260881,100.868326,25.4,97,ON,9.6
GPS0000389,VEH0010,2026-06-13 01:40:00,9.895623,-20.699796,64.8,68,ON,36.0
GPS0001162,VEH0003,2026-05-09 08:30:00,-47.673733,111.121525,31.2,134,OFF,2.9
GPS0000732,VEH0048,2026-03-03 20:13:00,67.541314,-138.165972,,346,OFF,72.9
GPS0000173,VEH0051,2026-01-11 15:18:00,15.116297,78.388546,118.2,134,ON,49.2
GPS0001876,VEH0022,2026-05-04 03:54:00,29.838464,-21.755354,109.6,331,ON,46.2
GPS0000531,VEH0060,2026-04-01 09:34:00,-81.009196,30.251896,32.2,115,OFF,67.7
GPS0001919,VEH0007,2026-02-17 04:57:00,-68.673298,-46.525446,57.8,296,ON,4.2
GPS0000766,VEH0032,2026-02-12 19:24:00,96.374087,77.19784,100.7,34,OFF,84.1
GPS0001480,VEH0053,2026-06-14 10:12:00,-35.985861,-81.538504,93.1,329,ON,4.4
GPS0000736,VEH0005,2026-02-16 05:25:00,59.577879,-166.097058,102.2,352,OFF,91.0
GPS0001362,VEH0017,2026-01-16 00:24:00,-34.451162,-77.363277,26.8,204,ON,70.1
GPS0000690,VEH0006,2026-03-31 18:38:00,83.912475,31.940317,23.2,227,OFF,11.8
GPS0001619,VEH0060,2026-02-04 15:44:00,33.101761,107.918779,111.7,294,OFF,36.9
GPS0002271,VEH0035,2026-04-22 06:36:00,-88.850475,-70.68416,31.3,201,ON,26.2
GPS0002107,VEH0020,2026-07-11 05:34:00,74.140345,151.095219,18.1,92,OFF,86.4
GPS0000375,VEH0055,2026-06-23 14:07:00,-13.266965,118.412908,67.9,162,OFF,18.1
GPS0001634,VEH0009,2026-01-20 03:34:00,-44.25897,78.134251,98.0,197,ON,91.8
GPS0002233,VEH0006,2026-03-25 13:55:00,165.602256,-42.624289,70.6,351,OFF,92.1
GPS0000710,VEH0045,2026-03-04 08:03:00,-32.782016,-97.223376,20.8,292,ON,24.0
GPS0000938,VEH0019,2026-01-09 10:32:00,-12.706383,-170.492641,56.1,166,OFF,19.9
GPS0002408,VEH0040,2026-02-10 20:47:00,-20.360601,-100.522033,60.1,331,ON,99.6
GPS0001185,VEH0001,2026-02-10 06:59:00,76.451791,165.329513,37.3,51,ON,21.7
GPS0001715,VEH0053,2026-01-30 06:04:00,-31.429963,-70.705568,17.7,148,OFF,53.5
GPS0001075,VEH0052,2026-05-02 21:23:00,75.122858,174.269396,31.7,82,ON,29.8
GPS0001137,VEH0050,2026-02-25 03:48:00,66.716473,-102.329742,30.3,208,ON,8.9
GPS0000008,VEH0026,2026-07-05 02:44:00,50.269581,-137.235265,45.9,92,OFF,28.1
GPS0000671,VEH0043,2026-06-24 10:00:00,61.905659,-143.515474,,36,OFF,11.5
GPS0000033,VEH0011,2026-04-12 00:16:00,1.007561,176.642536,0.1,89,OFF,24.8
GPS0002016,VEH0052,2026-02-06 10:11:00,9.321408,127.10389,4.1,339,OFF,79.1
GPS0000239,VEH0030,2026-01-22 06:45:00,57.130055,-24.30313,70.8,66,OFF,32.9
GPS0000128,VEH0035,2026-06-01 21:26:00,50.201759,164.658359,24.9,106,ON,67.7
GPS0000355,VEH0039,2026-05-21 07:23:00,-59.297603,138.114812,23.5,53,OFF,82.3
GPS0000165,VEH0053,2026-03-30 18:30:00,57.584796,165.19131,21.0,215,ON,14.7
GPS0001511,VEH0012,2026-02-09 03:06:00,-86.851203,-169.166387,63.0,300,OFF,22.5
GPS0001897,VEH0036,2026-01-28 12:38:00,-42.002276,78.232378,28.8,219,OFF,29.8
GPS0002079,VEH0004,2026-01-29 04:46:00,55.037897,-151.397401,20.1,254,OFF,81.0
GPS0001956,VEH0042,2026-03-29 18:57:00,0.474276,-128.312005,104.4,304,OFF,95.1
GPS0001320,VEH0017,2026-01-05 06:19:00,-78.931971,27.165748,5.7,15,OFF,19.9
GPS0002096,VEH0003,2026-07-12 20:36:00,12.564258,-95.85661,49.7,13,ON,24.8
GPS0001499,VEH0043,2026-05-11 04:34:00,-23.32749,172.626497,45.3,96,ON,1.0
GPS0000493,VEH0008,2026-03-09 02:55:00,38.996147,65.230381,32.1,172,ON,71.4
GPS0000473,VEH0057,2026-02-06 15:02:00,-73.786921,89.914512,22.9,282,OFF,82.1
GPS0000974,VEH0034,2026-05-10 00:39:00,71.683052,4.056881,0.8,225,OFF,32.8
GPS0002100,VEH0048,2026-03-03 09:51:00,-55.70659,51.945946,104.4,20,ON,69.1
GPS0002167,VEH0023,2026-05-04 19:58:00,-53.563735,136.855897,,290,ON,68.0
GPS0002022,VEH0052,2026-01-17 09:13:00,85.69705,-69.270799,32.3,270,ON,64.7
GPS0000090,VEH0048,2026-06-22 15:18:00,101.334169,14.20571,77.8,336,OFF,29.6
GPS0002025,VEH0003,2026-05-08 19:46:00,16.995657,-154.252082,56.0,126,OFF,21.6
GPS0000098,VEH0022,2026-02-19 06:53:00,-83.464628,-20.304595,43.9,302,OFF,22.9
GPS0001067,VEH0051,2026-06-25 21:15:00,-78.264529,102.386634,94.6,239,OFF,27.9
GPS0001024,VEH0046,2026-07-05 15:39:00,6.445938,160.186646,37.3,160,OFF,61.1
GPS0001601,VEH0033,2026-05-25 04:01:00,-22.722528,148.868012,7.2,136,ON,61.5
GPS0000788,VEH0025,2026-01-17 15:41:00,27.679405,155.492832,109.4,346,OFF,56.7
GPS0002055,VEH0022,2026-02-26 18:33:00,50.213487,-130.832006,37.2,132,ON,2.0
GPS0001745,VEH0021,2026-04-17 17:28:00,-52.435754,113.848786,35.6,144,OFF,27.9
GPS0000450,VEH0035,2026-06-26 18:56:00,31.643544,-19.713492,99.7,198,OFF,36.3
GPS0000551,VEH0043,2026-06-03 23:20:00,-14.818301,-21.570782,111.1,13,ON,80.0
GPS0002347,VEH0010,2026-03-16 09:12:00,-29.649014,156.508823,79.6,271,OFF,28.5
GPS0001933,VEH0019,2026-06-17 19:19:00,-32.42757,45.80996,39.8,5,ON,86.0
GPS0000219,VEH0023,2026-01-22 03:23:00,-51.69955,-9.714368,110.8,179,OFF,27.0
GPS0001697,VEH0057,2026-05-31 02:33:00,18.798871,-179.73366,43.5,265,ON,21.8
GPS0000179,VEH0013,2026-01-09 16:08:00,84.455224,4.912726,114.8,356,OFF,50.9
GPS0000434,VEH0021,2026-01-28 01:02:00,-10.43161,110.651189,54.8,88,OFF,68.4
GPS0001607,VEH0008,2026-01-24 04:19:00,51.667829,101.335115,44.6,1,OFF,93.9
GPS0001341,VEH0008,2026-03-20 16:51:00,-7.365211,131.572885,35.3,33,ON,29.5
GPS0001321,VEH0006,2026-01-11 05:41:00,60.268969,-75.971237,37.1,120,ON,50.0
GPS0001501,VEH0007,2026-04-13 00:33:00,73.351753,123.477005,22.4,338,OFF,11.6
GPS0002001,VEH0045,2026-01-28 08:47:00,-5.905004,-153.914369,50.8,278,ON,58.1
GPS0002133,VEH0018,2026-02-21 07:07:00,62.784312,173.506531,42.8,318,ON,23.4
GPS0000568,VEH0045,2026-04-13 21:29:00,-5.532009,-139.922136,81.5,82,ON,12.1
GPS0001592,VEH0011,2026-01-07 22:12:00,-83.789992,-150.600684,5.2,110,ON,84.2
GPS0001644,VEH0050,2026-04-23 09:05:00,-77.548822,130.463076,69.8,257,OFF,28.0
